"Run_ID"	"Orig_ID"	"Tr"	"Solution"	"Inbreeding"
1147	890823	1	-203.63251	0
717	880085	1	-204.58326	0
314	850220	1	-204.63032	0
2161	940631	1	-204.6636	0
826	880569	1	-205.03555	0
951	890091	1	-205.28824	0
1454	910067	1	-205.51315	0
2020	940029	1	-205.56238	0
370	850871	1	-206.77937	0
1518	910288	1	-207.72126	0
2209	940774	1	-208.54002	0
734	880133	1	-209.00775	0
961	890114	1	-209.07887	0
1017	890319	1	-209.13307	0
300	850125	1	-209.40264	0
1682	920235	1	-209.75623	0
2261	950134	1	-209.92952	0
1467	910118	1	-210.16803	0
1285	900387	1	-211.74268	0
754	880193	1	-212.2297	0
93	820114	1	-212.5132	0
854	880686	1	-212.55617	0
2038	940069	1	-212.73574	0
249	840753	1	-212.90528	0
2088	940234	1	-212.93013	0
1306	900471	1	-213.04244	0
406	851071	1	-213.62264	0
20	1101	1	-213.65049	0
973	890149	1	-213.69299	0
1500	910235	1	-213.8611	0
794	880369	1	-215.05478	0
885	880820	1	-216.02626	0
563	870143	1	-216.73015	0
1083	890628	1	-216.89943	0
760	880231	1	-217.12942	0
233	840547	1	-217.1586	0
470	860208	1	-217.1586	0
846	880654	1	-217.33023	0
2127	940392	1	-218.21979	0
984	890202	1	-218.23478	0
1668	920103	1	-218.94329	0
1744	920544	1	-219.03961	0
725	880109	1	-219.49661	0
753	880192	1	-219.70264	0
489	860521	1	-219.788	0
468	860196	1	-221.03006	0
1262	900284	1	-221.12131	0
2080	940212	1	-221.35061	0
1588	910672	1	-222.31088	0
1708	920411	1	-222.53424	0
790	880349	1	-223.32648	0
1995	930888	1	-224.1393	0
571	870200	1	-224.36298	0
628	870603	1	-224.63786	0
219	840374	1	-225.24445	0
1464	910113	1	-225.42866	0
1972	930826	1	-225.56528	0
2242	950069	1	-226.31764	0
1420	900915	1	-227.0382	0
1115	890726	1	-227.16584	0
1676	920165	1	-228.79024	0
111	820292	1	-229.02736	0
1660	920072	1	-229.7891	0
50	2708	1	-229.82932	0
575	870217	1	-229.99693	0
698	880032	1	-230.44102	0
1253	900260	1	-232.54202	0
2274	950178	1	-233.23854	0
2237	950056	1	-233.37362	0
1213	900119	1	-233.62836	0
1746	920547	1	-234.19539	0
175	830422	1	-236.13141	0
1059	890524	1	-236.81535	0
1162	890884	1	-237.92717	0
1810	930060	1	-238.24327	0
2276	950186	1	-239.07728	0
949	890083	1	-240.47552	0
218	840363	1	-240.58292	0
1273	900313	1	-242.13121	0
875	880777	1	-244.40174	0
402	851055	1	-244.41369	0
1951	930746	1	-246.58459	0
832	880603	1	-247.77315	0
1451	910044	1	-248.29777	0
1933	930697	1	-249.58754	0
2125	940383	1	-249.62934	0
342	850641	1	-249.84807	0
541	861303	1	-250.4356	0
297	850102	1	-251.00392	0
932	890021	1	-251.59432	0
1606	910743	1	-252.64721	0
873	880758	1	-252.83307	0
1141	890811	1	-254.94495	0
1790	920806	1	-255.23901	0
851	880672	1	-255.5975	0
1969	930820	1	-257.15962	0
1566	910571	1	-257.7765	0
1689	920286	1	-257.82245	0
804	880404	1	-258.03977	0
2169	940649	1	-259.06633	0
1981	930856	1	-259.11221	0
1142	890812	1	-260.11291	0
327	850403	1	-261.20012	0
47	2526	1	-261.8639	0
2075	940201	1	-263.16982	0
1983	930862	1	-263.22233	0
540	861294	1	-264.31353	0
1388	900801	1	-266.17262	0
716	880080	1	-266.20433	0
878	880792	1	-267.72988	0
11	397	1	-268.9945	0
1247	900242	1	-269.4189	0
1347	900644	1	-269.51128	0
1349	900657	1	-271.33338	0
1681	920232	1	-271.34488	0
1215	900126	1	-271.73379	0
1712	920442	1	-272.19212	0
432	860012	1	-272.56758	0
1092	890665	1	-272.62663	0
299	850117	1	-272.8311	0
284	841131	1	-274.41448	0
2108	940317	1	-274.46825	0
1378	900780	1	-274.80366	0
1614	910774	1	-275.29865	0
1449	910037	1	-276.29662	0
1667	920102	1	-276.71959	0
806	880409	1	-277.40227	0
843	880642	1	-277.68688	0
926	890004	1	-278.41779	0
1694	920309	1	-278.73723	0
1807	930052	1	-279.68392	0
1413	900889	1	-280.43168	0
2229	950019	1	-280.48731	0
866	880730	1	-281.72814	0
318	850244	1	-281.98306	0
1044	890453	1	-282.7357	0
2243	950070	1	-283.36696	0
764	880236	1	-284.63278	0
789	880347	1	-285.39354	0
1144	890816	1	-286.14639	0
1319	900518	1	-286.60409	0
2167	940645	1	-286.91588	0
862	880716	1	-288.61251	0
801	880397	1	-288.78301	0
1474	910134	1	-289.12616	0
1230	900186	1	-289.20992	0
808	880446	1	-289.30141	0
1166	890900	1	-289.68908	0
2172	940655	1	-291.24853	0
958	890110	1	-291.70863	0
982	890188	1	-292.55014	0
2239	950061	1	-293.49832	0
1990	930875	1	-293.73923	0
2089	940238	1	-294.19536	0
679	870945	1	-294.81402	0
1462	910105	1	-296.51597	0
943	890061	1	-297.06074	0
861	880713	1	-297.59398	0
740	880147	1	-298.47137	0
1830	930166	1	-298.78025	0
509	860818	1	-300.24913	0
1037	890397	1	-301.47965	0
397	851039	1	-301.5316	0
772	880260	1	-302.67299	0
2008	930916	1	-303.38645	0
2143	940548	1	-303.54439	0
1508	910258	1	-303.93035	0
279	841099	1	-305.46534	0
1293	900422	1	-305.88889	0
2145	940569	1	-307.09385	0
752	880191	1	-307.26363	0
296	850093	1	-307.89872	0
916	880904	1	-308.38011	0
1809	930059	1	-308.78977	0
2018	940026	1	-308.86366	0
1991	930878	1	-309.18685	0
1170	890930	1	-309.79158	0
115	820310	1	-310.76692	0
823	880555	1	-311.38181	0
994	890233	1	-312.65019	0
1461	910101	1	-312.69355	0
401	851053	1	-312.95018	0
2048	940102	1	-313.29559	0
837	880615	1	-313.667	0
952	890094	1	-313.99342	0
1365	900736	1	-314.59106	0
1632	910833	1	-314.93696	0
1823	930107	1	-315.04849	0
948	890081	1	-315.72948	0
856	880695	1	-317.19624	0
1382	900785	1	-318.59417	0
611	870492	1	-318.97116	0
1377	900778	1	-319.73136	0
321	850319	1	-319.92234	0
12	486	1	-321.91103	0
987	890210	1	-322.07236	0
9	360	1	-322.09122	0
1009	890279	1	-322.19926	0
1824	930110	1	-322.38665	0
1455	910068	1	-322.7525	0
874	880769	1	-323.10139	0
1121	890750	1	-323.41423	0
1297	900440	1	-323.59792	0
824	880558	1	-324.03513	0
1185	900033	1	-324.2602	0
1956	930763	1	-324.27047	0
1469	910120	1	-324.48685	0
774	880269	1	-324.60709	0
745	880160	1	-325.01523	0
910	880887	1	-325.66367	0
1458	910084	1	-326.40436	0
777	880300	1	-328.24657	0
1680	920202	1	-330.6417	0
1232	900196	1	-331.08411	0
2093	940277	1	-331.31472	0
822	880528	1	-331.47657	0
1497	910221	1	-331.78742	0
1985	930866	1	-332.24285	0
1720	920466	1	-332.42564	0
898	880853	1	-332.48862	0
172	830396	1	-333.77673	0
850	880669	1	-334.7827	0
1371	900757	1	-335.42094	0
1684	920264	1	-338.05674	0
2273	950173	1	-339.66653	0
2120	940365	1	-340.00751	0
1086	890647	1	-341.15808	0
1294	900424	1	-343.06679	0
681	870953	1	-344.36218	0
2082	940219	1	-345.28238	0
2196	940739	1	-345.40201	0
2215	940785	1	-346.71088	0
360	850818	1	-349.46564	0
2060	940132	1	-350.07398	0
1559	910535	1	-350.33483	0
882	880803	1	-352.65776	0
761	880233	1	-352.91176	0
1229	900183	1	-354.68485	0
1506	910255	1	-355.64585	0
1683	920259	1	-356.45227	0
967	890140	1	-357.02329	0
893	880842	1	-359.27268	0
746	880166	1	-360.71783	0
871	880748	1	-361.86525	0
815	880486	1	-362.95508	0
519	860968	1	-363.27398	0
2106	940313	1	-364.12225	0
2046	940092	1	-364.15427	0
1889	930505	1	-364.49606	0
1405	900869	1	-364.7893	0
915	880901	1	-365.56552	0
886	880821	1	-368.6653	0
1415	900897	1	-369.13713	0
669	870888	1	-370.84667	0
1298	900443	1	-372.16978	0
533	861238	1	-372.88174	0
848	880659	1	-374.05061	0
860	880711	1	-374.18195	0
7	319	1	-375.30275	0
1578	910626	1	-376.76343	0
309	850201	1	-379.44372	0
1227	900172	1	-381.04677	0
1484	910176	1	-381.68746	0
447	860065	1	-382.14094	0
889	880826	1	-382.30028	0
1435	910008	1	-383.82135	0
784	880313	1	-384.87241	0
842	880634	1	-385.47289	0
1641	920006	1	-385.87337	0
2043	940080	1	-386.30761	0
1638	911019	1	-386.43942	0
879	880794	1	-386.79938	0
2042	940079	1	-387.49422	0
720	880098	1	-387.91951	0
983	890199	1	-388.2719	0
1450	910040	1	-388.6043	0
872	880754	1	-390.11626	0
2241	950068	1	-390.81587	0
2162	940633	1	-391.02099	0
2118	940354	1	-392.88477	0
709	880063	1	-393.82728	0
1622	910805	1	-396.53534	0
1119	890745	1	-399.82203	0
963	890121	1	-400.47773	0
825	880563	1	-400.67814	0
3	83	1	-402.52041	0
480	860328	1	-403.39604	0
1600	910724	1	-405.14729	0
2275	950182	1	-407.78138	0
2024	940038	1	-407.96765	0
2044	940081	1	-408.56569	0
192	840011	1	-410.47818	0
2152	940601	1	-411.12278	0
1538	910401	1	-411.73776	0
317	850238	1	-411.76845	0
940	890050	1	-414.27113	0
2099	940302	1	-415.30218	0
435	860020	1	-416.08068	0
2123	940374	1	-418.22709	0
1692	920306	1	-418.78289	0
1396	900839	1	-419.4887	0
702	880045	1	-424.80458	0
830	880586	1	-428.15181	0
838	880622	1	-429.07977	0
81	4050	1	-429.72399	0
469	860207	1	-431.72192	0
2047	940101	1	-432.68208	0
707	880054	1	-433.93863	0
1281	900366	1	-434.06207	0
1243	900234	1	-434.31719	0
2078	940207	1	-434.47787	0
2074	940199	1	-434.51642	0
2116	940350	1	-434.67816	0
1055	890500	1	-436.09721	0
727	880112	1	-439.04398	0
564	870146	1	-440.53175	0
805	880405	1	-443.01507	0
27	1725	1	-444.48596	0
931	890018	1	-445.6532	0
1907	930600	1	-446.02358	0
706	880052	1	-448.54763	0
733	880130	1	-448.93867	0
42	2335	1	-450.34537	0
1798	920866	1	-451.11609	0
1687	920272	1	-452.73842	0
741	880148	1	-453.75576	0
1532	910371	1	-454.17127	0
1982	930857	1	-454.92939	0
2009	930920	1	-455.13151	0
459	860125	1	-458.05873	0
2121	940370	1	-459.65553	0
1127	890764	1	-461.42871	0
841	880633	1	-465.15801	0
877	880782	1	-465.94817	0
2002	930905	1	-466.15464	0
1686	920269	1	-467.1741	0
2263	950139	1	-467.69391	0
849	880668	1	-467.80455	0
2021	940034	1	-469.08404	0
791	880350	1	-469.44932	0
1485	910182	1	-469.77541	0
787	880334	1	-471.979	0
812	880474	1	-472.36392	0
231	840530	1	-473.54099	0
765	880237	1	-475.14957	0
2217	940788	1	-476.22233	0
2188	940703	1	-476.33293	0
809	880461	1	-478.67465	0
936	890043	1	-479.62941	0
10	386	1	-481.39967	0
1827	930147	1	-483.01868	0
986	890207	1	-483.61999	0
1978	930843	1	-484.16544	0
549	870053	1	-487.82252	0
859	880709	1	-487.83423	0
2223	940802	1	-491.97677	0
687	880009	1	-494.59686	0
903	880862	1	-495.62525	0
701	880041	1	-497.82043	0
1796	920859	1	-498.13793	0
1310	900490	1	-499.04856	0
2168	940648	1	-501.46754	0
975	890155	1	-504.25856	0
1428	900933	1	-511.28842	0
1989	930874	1	-512.02942	0
865	880728	1	-520.03	0
1145	890818	1	-529.53021	0
868	880735	1	-534.19986	0
1560	910544	1	-537.20661	0
835	880611	1	-537.63591	0
2083	940222	1	-537.70201	0
1442	910020	1	-538.77427	0
1691	920297	1	-544.06748	0
2062	940134	1	-544.63215	0
1994	930887	1	-549.00813	0
1852	930293	1	-551.81878	0
1839	930230	1	-556.78203	0
747	880168	1	-562.1919	0
2128	940403	1	-562.19896	0
1914	930638	1	-563.93718	0
1453	910056	1	-569.21404	0
2154	940605	1	-569.47227	0
1797	920863	1	-570.28626	0
966	890138	1	-571.66213	0
2249	950096	1	-572.58072	0
1338	900599	1	-573.76924	0
2119	940356	1	-574.31306	0
1911	930618	1	-579.51206	0
1958	930771	1	-581.49353	0
955	890101	1	-582.4855	0
867	880734	1	-585.44381	0
1350	900660	1	-590.07559	0
1738	920530	1	-591.18384	0
1693	920307	1	-593.30651	0
1881	930451	1	-605.04252	0
1847	930271	1	-608.41436	0
1246	900238	1	-612.69645	0
803	880402	1	-616.89172	0
1522	910307	1	-620.55487	0
1271	900311	1	-621.52382	0
1019	890326	1	-625.34951	0
1627	910820	1	-625.75913	0
1670	920111	1	-628.76864	0
913	880895	1	-632.82618	0
1848	930272	1	-633.30397	0
2258	950127	1	-633.98779	0
528	861177	1	-677.40012	0
1592	910696	1	-687.50974	0
2235	950044	1	-694.61869	0
1725	920484	1	-709.67141	0
1594	910698	1	-740.25508	0
1220	900139	1	-763.03021	0
1207	900098	1	-766.65891	0
2058	940125	1	-829.4595	0
1741	920536	1	-883.50437	0
2271	950167	1	-912.26888	0
1389	900803	1	-921.45564	0
1695	920312	1	-996.14255	0
2181	940682	1	-1035.8394	0
2283	950335	1	-1116.8377	0
